well,cluster,is_outlier,start_date
25-099-21281-00-00,0,False,2012-08-31
25-099-21312-00-00,1,False,2012-10-31
25-099-21313-00-00,0,False,2021-03-31
25-099-60005-00-00,1,False,1986-01-31
25-099-60014-00-00,1,False,1986-01-31
25-101-05005-00-00,1,False,1986-01-31
25-101-05352-00-00,0,False,1986-01-31
25-101-05376-00-00,1,False,1986-01-31
25-101-05401-00-00,1,False,1986-01-31
25-101-05429-00-00,0,False,1986-01-31
25-101-05438-00-00,0,False,1986-01-31
25-101-05439-00-00,1,False,1986-01-31
25-101-05452-00-00,1,False,1995-12-31
25-101-05454-00-00,0,False,1986-01-31
25-101-05546-00-00,0,False,1986-01-31
25-101-05649-00-00,1,False,1986-01-31
25-101-05659-00-00,1,False,1986-01-31
25-101-05667-00-00,1,False,1986-01-31
25-101-05710-00-00,1,False,1986-01-31
25-101-05715-00-00,1,False,1986-01-31
25-101-05728-00-00,1,True,1986-01-31
25-101-05734-00-00,1,False,1986-01-31
25-101-05736-00-00,1,False,1996-02-29
25-101-05737-00-00,1,False,1991-07-31
25-101-05742-00-00,0,False,1986-01-31
25-101-05744-00-00,0,False,1986-01-31
25-101-05754-00-00,1,False,1986-01-31
25-101-05755-00-00,1,False,1986-01-31
25-101-05758-00-00,1,False,1986-01-31
25-101-05759-00-00,1,False,1986-01-31
25-101-05760-00-00,1,False,1988-10-31
25-101-05764-00-00,1,False,1986-01-31
25-101-05779-00-00,1,False,1986-01-31
25-101-05783-00-00,1,False,1986-01-31
25-101-05784-00-00,1,False,1986-01-31
25-101-05788-00-00,0,False,1986-01-31
25-101-05793-00-00,0,False,1986-01-31
25-101-05796-00-00,1,False,1986-01-31
25-101-05818-00-00,0,False,1986-01-31
25-101-05824-00-00,0,False,1986-01-31
25-101-05849-00-00,0,False,1986-01-31
25-101-05869-00-00,0,False,1987-01-31
25-101-05872-00-00,1,False,1986-01-31
25-101-05873-00-00,0,False,1986-01-31
25-101-05874-00-00,1,False,1986-01-31
25-101-05891-00-00,0,False,1986-01-31
25-101-05912-00-00,0,False,1986-01-31
25-101-05925-00-00,1,False,1986-01-31
25-101-05950-00-00,1,False,1987-01-31
25-101-05963-00-00,1,False,2006-02-28
25-101-05975-00-00,0,False,1986-01-31
25-101-05980-00-00,0,False,1986-01-31
25-101-05984-00-00,1,False,1986-01-31
25-101-05986-00-00,1,False,1986-01-31
25-101-05990-00-00,1,False,1986-01-31
25-101-05993-00-00,1,False,1986-01-31
25-101-06000-00-00,0,False,1986-01-31
25-101-06009-00-00,1,False,1986-01-31
25-101-06015-00-00,1,False,1986-01-31
25-101-06019-00-00,0,False,1986-01-31
25-101-06025-00-00,0,False,1986-01-31
25-101-06038-00-00,1,False,1986-01-31
25-101-06040-00-00,1,False,1988-06-30
25-101-06113-00-00,0,False,1986-01-31
25-101-06118-00-00,0,False,1986-01-31
25-101-06137-00-00,1,False,1986-01-31
25-101-06162-00-00,0,False,1986-01-31
25-101-06170-00-00,0,False,1986-01-31
25-101-06171-00-00,1,False,1986-01-31
25-101-06177-00-00,0,False,1986-01-31
25-101-06181-00-00,1,False,1986-01-31
25-101-06191-00-00,1,False,1986-01-31
25-101-06220-00-00,0,False,1986-01-31
25-101-06237-00-00,1,False,1986-01-31
25-101-06253-00-00,0,False,1986-01-31
25-101-06269-00-00,0,False,1986-01-31
25-101-06271-00-00,1,False,1986-01-31
25-101-06282-00-00,1,False,1986-01-31
25-101-06291-00-00,0,False,1986-01-31
25-101-06294-00-00,1,False,1986-01-31
25-101-06298-00-00,1,False,1986-01-31
25-101-06310-00-00,1,False,1986-01-31
25-101-06320-00-00,1,False,1986-01-31
25-101-06355-00-00,0,False,1986-01-31
25-101-06356-00-00,0,False,1986-01-31
25-101-06360-00-00,0,False,1986-02-28
25-101-06362-00-00,0,False,1986-12-31
25-101-06363-00-00,0,False,1987-05-31
25-101-06370-00-00,0,False,1987-11-30
25-101-06388-00-00,1,False,1988-08-31
25-101-06409-00-00,1,False,1988-08-31
25-101-06425-00-00,0,False,1989-05-31
25-101-06427-00-00,0,False,1990-10-31
25-101-06439-00-00,1,False,1991-04-30
25-101-06441-00-00,0,False,1995-12-31
25-101-06442-00-00,1,False,1995-12-31
25-101-06445-00-00,0,False,1996-08-31
25-101-06449-00-00,1,False,1997-05-31
25-101-06481-00-00,1,False,1997-07-31
25-101-06482-00-00,1,False,1998-04-30
25-101-06522-00-00,0,False,1997-10-31
25-101-06539-00-00,0,False,1998-01-31
25-101-06554-00-00,0,False,2005-09-30
25-101-06594-00-00,1,False,2001-02-28
25-101-06609-00-00,1,False,2002-01-31
25-101-06625-00-00,0,False,2003-09-30
25-101-06626-00-00,1,False,2003-11-30
25-101-06627-00-00,1,False,2004-09-30
25-101-06633-00-00,1,False,2004-09-30
25-101-06646-00-00,1,False,2004-12-31
25-101-06659-00-00,1,False,2005-04-30
25-101-06668-00-00,1,False,2005-05-31
25-101-06671-00-00,1,False,2005-04-30
25-101-06683-00-00,1,False,2006-01-31
25-101-06690-00-00,1,False,2007-10-31
25-101-06692-00-00,0,False,2008-07-31
25-101-06698-00-00,1,False,2012-01-31
25-101-06705-00-00,1,False,2012-08-31
25-101-06711-00-00,0,False,2012-09-30
25-101-06718-00-00,1,False,2012-11-30
25-101-06720-00-00,1,False,2013-03-31
25-101-06728-00-00,1,False,2013-04-30
25-101-06736-00-00,1,False,2014-11-30
25-101-06771-00-00,1,False,2015-10-31
25-101-06782-00-00,0,False,2023-11-30
25-101-06793-00-00,0,False,1986-01-31
25-101-06825-00-00,1,False,2007-12-31
25-101-06827-00-00,0,False,2010-09-30
25-101-06828-00-00,1,False,2012-10-31
25-101-06856-00-00,0,False,2013-09-30
25-101-06859-00-00,0,False,1986-01-31
25-101-06864-00-00,0,False,1989-10-31
25-101-06866-00-00,0,False,1986-04-30
25-101-06867-00-00,0,False,1986-07-31
25-101-06882-00-00,1,True,1986-01-31
25-101-06886-00-00,1,False,1986-01-31
25-101-06899-00-00,0,False,1986-01-31
25-101-06907-00-00,1,False,1986-12-31
25-101-06911-00-00,0,False,1986-08-31
25-101-06949-00-00,1,False,1986-01-31
25-101-06960-00-00,1,False,1986-01-31
25-101-06986-00-00,1,False,1986-01-31
25-101-07100-00-00,0,False,1986-01-31
25-101-07111-00-00,0,False,1986-10-31
25-101-07113-00-00,0,False,1986-04-30
25-101-07145-00-00,0,False,1986-04-30
25-101-07207-00-00,1,False,1986-01-31
25-101-07211-00-00,1,False,1986-01-31
25-101-07380-00-00,0,False,1986-07-31
25-101-07397-00-00,1,False,1991-05-31
25-101-07426-00-00,0,False,1986-01-31
25-101-07467-00-00,1,False,1986-01-31
25-101-07518-00-00,0,False,1986-02-28
25-101-07519-00-00,1,False,1986-01-31
25-101-07530-00-00,0,False,1986-08-31
25-101-07534-00-00,0,False,1986-01-31
25-101-07542-00-00,0,False,1986-01-31
25-101-07562-00-00,1,False,1986-05-31
25-101-07609-00-00,0,False,1986-01-31
25-101-07610-00-00,1,True,1986-01-31
25-101-07619-00-00,0,False,1986-01-31
25-101-07629-00-00,0,False,1986-06-30
25-101-08636-00-00,1,False,1986-01-31
25-101-08642-00-00,0,False,1986-01-31
25-101-09706-00-00,0,False,1986-01-31
25-101-09720-00-00,0,False,1986-03-31
25-101-09738-00-00,1,False,1986-01-31
25-101-09739-00-00,0,False,1986-05-31
25-101-09740-00-00,0,False,1986-08-31
25-101-09781-00-00,1,False,1986-01-31
25-101-09833-00-00,0,False,1986-01-31
25-101-09855-00-00,0,False,1988-04-30
25-101-09862-00-00,0,False,1988-04-30
25-101-09863-00-00,0,False,1989-03-31
25-101-09864-00-00,1,False,1988-10-31
25-101-09865-00-00,0,False,2009-12-31
25-101-09866-00-00,0,False,2009-10-31
25-101-09867-00-00,0,False,1986-01-31
25-101-09868-00-00,0,False,1986-01-31
25-101-09870-00-00,1,False,1986-01-31
25-101-09885-00-00,0,False,1986-01-31
25-101-09886-00-00,1,False,1991-01-31
25-101-09887-00-00,1,False,1986-01-31
25-101-09889-00-00,0,False,1999-09-30
25-101-09890-00-00,0,False,1999-09-30
25-101-09891-00-00,0,False,1991-01-31
25-101-09892-00-00,0,False,1986-01-31
25-101-09894-00-00,0,False,1990-07-31
25-101-09896-00-00,1,False,1986-08-31
25-101-09897-00-00,0,False,1987-05-31
25-101-09899-00-00,1,False,2000-01-31
25-101-09900-00-00,1,False,1987-06-30
25-101-09901-00-00,1,False,1986-06-30
25-101-09902-00-00,1,False,1986-06-30
25-101-09903-00-00,0,False,1986-06-30
25-101-09904-00-00,0,False,1986-06-30
25-101-09905-00-00,0,False,1986-01-31
25-101-09907-00-00,0,False,1991-01-31
25-101-09908-00-00,0,False,1986-05-31
25-101-09909-00-00,0,False,1986-02-28
25-101-09910-00-00,0,False,1991-01-31
25-101-09911-00-00,0,False,1986-04-30
25-101-09912-00-00,1,False,1986-01-31
25-101-09913-00-00,1,False,2013-09-30
25-101-09914-00-00,0,False,1986-02-28
25-101-09915-00-00,0,False,1986-01-31
25-101-09916-00-00,0,False,1986-01-31
25-101-09917-00-00,0,False,1991-01-31
25-101-09919-00-00,0,False,1986-01-31
25-101-09920-00-00,1,False,1986-01-31
25-101-09921-00-00,0,False,1986-05-31
25-101-09922-00-00,0,False,1986-01-31
25-101-09923-00-00,0,False,1986-01-31
25-101-09924-00-00,0,False,1986-01-31
25-101-09925-00-00,0,False,1986-02-28
25-101-09926-00-00,0,False,1986-02-28
25-101-09927-00-00,0,False,1986-01-31
25-101-09929-00-00,0,False,1986-02-28
25-101-09930-00-00,0,False,1986-01-31
25-101-09931-00-00,0,False,1986-02-28
25-101-09933-00-00,0,False,1986-01-31
25-101-09934-00-00,0,False,1986-01-31
25-101-09935-00-00,0,False,1986-08-31
25-101-09936-00-00,0,False,1988-05-31
25-101-09938-00-00,0,False,1986-02-28
25-101-09939-00-00,0,False,1986-01-31
25-101-09940-00-00,0,False,1986-01-31
25-101-09941-00-00,1,False,1986-01-31
25-101-09943-00-00,1,False,1986-01-31
25-101-09944-00-00,1,False,1986-01-31
25-101-09945-00-00,0,False,1986-01-31
25-101-09946-00-00,1,False,1991-11-30
25-101-09947-00-00,1,False,1986-01-31
25-101-09948-00-00,0,False,1986-01-31
25-101-09949-00-00,0,False,1986-01-31
25-101-09962-00-00,1,False,1986-01-31
25-101-09963-00-00,1,False,1986-01-31
25-101-09990-00-00,1,False,2023-11-30
25-101-10020-00-00,1,False,1986-01-31
25-101-10023-00-00,1,False,1986-01-31
25-101-10024-00-00,1,False,1986-01-31
25-101-10026-00-00,1,False,1986-01-31
25-101-10027-00-00,1,False,1986-01-31
25-101-10058-00-00,0,False,1986-07-31
25-101-10061-00-00,1,False,1989-05-31
25-101-10068-00-00,0,False,1986-01-31
25-101-10069-00-00,0,False,1987-06-30
25-101-10070-00-00,0,False,1986-09-30
25-101-10072-00-00,1,False,1989-08-31
25-101-10073-00-00,1,False,1986-01-31
25-101-10074-00-00,1,False,1986-01-31
25-101-10075-00-00,1,False,1986-01-31
25-101-10077-00-00,1,False,1986-01-31
25-101-10086-00-00,1,False,1986-01-31
25-101-10087-00-00,1,False,1986-01-31
25-101-10089-00-00,0,False,1986-02-28
25-101-10092-00-00,0,False,1986-01-31
25-101-10128-00-00,1,False,1986-07-31
25-101-10139-00-00,0,False,1986-01-31
25-101-10140-00-00,1,False,1986-01-31
25-101-10141-00-00,0,False,1986-01-31
25-101-10142-00-00,1,False,1986-04-30
25-101-10150-00-00,1,False,1986-01-31
25-101-10152-00-00,0,False,1986-04-30
25-101-10154-00-00,1,False,1986-01-31
25-101-10183-00-00,0,False,1992-07-31
25-101-10188-00-00,0,False,1986-01-31
25-101-10189-00-00,0,False,1991-01-31
25-101-10193-00-00,1,False,1991-06-30
25-101-10194-00-00,0,False,1986-01-31
25-101-10195-00-00,0,False,1986-01-31
25-101-10214-00-00,1,False,1986-01-31
25-101-10215-00-00,1,True,1988-09-30
25-101-10216-00-00,1,False,1986-01-31
25-101-10217-00-00,1,True,1991-01-31
25-101-10218-00-00,1,False,1988-01-31
25-101-10219-00-00,0,False,1988-10-31
25-101-10220-00-00,0,False,1988-09-30
25-101-10238-00-00,0,False,1990-04-30
25-101-10250-00-00,0,False,1986-01-31
25-101-10264-00-00,0,False,1986-03-31
25-101-10265-00-00,1,False,1986-02-28
25-101-10266-00-00,0,False,1986-01-31
25-101-10307-00-00,1,False,1986-01-31
25-101-10310-00-00,1,False,1991-01-31
25-101-10371-00-00,1,False,1986-06-30
25-101-10632-00-00,1,False,1986-02-28
25-101-10664-00-00,0,False,1988-02-29
25-101-10984-00-00,0,False,1988-06-30
25-101-21001-00-00,0,False,1986-01-31
25-101-21075-00-00,1,False,1986-06-30
25-101-21099-00-00,0,False,1988-06-30
25-101-21133-00-00,1,False,1996-05-31
25-101-21206-00-00,1,False,1988-04-30
25-101-21359-00-00,1,False,1986-06-30
25-101-21378-00-00,1,False,1986-03-31
25-101-21385-00-00,1,False,1986-06-30
25-101-21398-00-00,0,False,1986-06-30
25-101-21449-00-00,0,False,1986-03-31
25-101-21588-00-00,0,False,1986-01-31
25-101-21590-00-00,0,False,1996-06-30
25-101-21719-00-00,1,False,1986-01-31
25-101-21749-00-00,0,False,1986-01-31
25-101-21844-00-00,1,False,1996-07-31
25-101-21868-00-00,0,False,1986-01-31
25-101-21907-00-00,0,False,1992-04-30
25-101-21908-00-00,0,False,1986-01-31
25-101-21909-00-00,0,False,1986-01-31
25-101-21910-00-00,0,False,1986-01-31
25-101-21922-00-00,1,False,1986-01-31
25-101-21927-00-00,1,False,1986-01-31
25-101-21930-00-00,1,False,1992-05-31
25-101-21983-00-00,0,False,1992-05-31
25-101-22106-00-00,0,False,1986-01-31
25-101-22124-00-00,1,False,1986-01-31
25-101-22190-00-00,0,False,1986-01-31
25-101-22191-00-00,0,False,1986-01-31
25-101-22192-00-00,0,False,1986-01-31
25-101-22193-00-00,0,False,1986-03-31
25-101-22194-00-00,0,False,1986-01-31
25-101-22195-00-00,0,False,1986-01-31
25-101-22218-00-00,0,False,1986-01-31
25-101-22298-00-00,1,False,1986-01-31
25-101-22320-00-00,0,False,1986-01-31
25-101-22339-00-00,0,False,1986-05-31
25-101-22340-00-00,0,False,1986-01-31
25-101-22341-00-00,0,False,1986-01-31
25-101-22344-00-00,1,False,1986-03-31
25-101-22345-00-00,1,False,1986-01-31
25-101-22346-00-00,1,False,1986-01-31
25-101-22348-00-00,1,False,1986-01-31
25-101-22349-00-00,1,False,2014-08-31
25-101-22350-00-00,1,False,1986-01-31
25-101-22351-00-00,0,False,1986-01-31
25-101-22356-00-00,1,False,1986-01-31
25-101-22413-00-00,1,False,1986-01-31
25-101-22415-00-00,0,False,1986-01-31
25-101-22423-00-00,1,False,1986-01-31
25-101-22425-00-00,1,False,1986-01-31
25-101-22433-00-00,0,False,1986-01-31
25-101-22435-00-00,1,False,1986-01-31
25-101-22452-00-00,0,False,1986-01-31
25-101-22485-00-00,1,False,1986-05-31
25-101-22495-00-00,0,False,2009-03-31
25-101-22514-00-00,0,False,1986-01-31
25-101-22518-00-00,1,False,1986-01-31
25-101-22522-00-00,1,False,1986-01-31
25-101-22523-00-00,0,False,2016-07-31
25-101-22524-00-00,0,False,1986-06-30
25-101-22525-00-00,1,False,1986-01-31
25-101-22529-00-00,0,False,1986-01-31
25-101-22542-00-00,1,False,1986-01-31
25-101-22543-00-00,1,False,1988-05-31
25-101-22551-00-00,0,False,1988-05-31
25-101-22556-00-00,0,False,1986-02-28
25-101-22558-00-00,0,False,1986-04-30
25-101-22559-00-00,0,False,1986-02-28
25-101-22568-00-00,0,False,1986-06-30
25-101-22569-00-00,0,False,1986-01-31
25-101-22573-00-00,0,False,1988-04-30
25-101-22577-00-00,1,False,1991-01-31
25-101-22579-00-00,0,False,1991-01-31
25-101-22580-00-00,0,False,1986-01-31
25-101-22581-00-00,1,False,1988-06-30
25-101-22588-00-00,0,False,1986-02-28
25-101-22593-00-00,1,False,1986-05-31
25-101-22594-00-00,1,False,1988-06-30
25-101-22596-00-00,1,False,1987-09-30
25-101-22600-00-00,1,False,1986-02-28
25-101-22618-00-00,0,False,1986-05-31
25-101-22622-00-00,1,False,1986-01-31
25-101-22628-00-00,0,False,1988-06-30
25-101-22632-00-00,0,False,1986-01-31
25-101-22643-00-00,0,False,1989-11-30
25-101-22645-00-00,0,False,1986-01-31
25-101-22646-00-00,1,False,1986-01-31
25-101-22647-00-00,0,False,1986-01-31
25-101-22668-00-00,0,False,1986-01-31
25-101-22676-00-00,1,False,1986-01-31
25-101-22678-00-00,1,False,1986-01-31
25-101-22684-00-00,1,False,1986-01-31
25-101-22686-00-00,1,False,1999-01-31
25-101-22691-00-00,1,False,1986-06-30
25-101-22722-00-00,0,False,1986-01-31
25-101-22746-00-00,1,False,1986-02-28
25-101-22780-00-00,1,False,1986-01-31
25-101-22783-00-00,1,False,1986-01-31
25-101-22863-00-00,1,False,1986-01-31
25-101-22865-00-00,0,False,1990-04-30
25-101-22892-00-00,1,False,1986-01-31
25-101-22893-00-00,0,False,1986-01-31
25-101-22919-00-00,0,False,1986-01-31
25-101-22937-00-00,0,False,1986-01-31
25-101-22984-00-00,0,False,1986-01-31
25-101-23044-00-00,0,False,1986-01-31
25-101-23085-00-00,1,False,1986-01-31
25-101-23118-00-00,0,False,1986-01-31
25-101-23139-00-00,0,False,1986-05-31
25-101-23148-00-00,0,False,1986-01-31
25-101-23160-00-00,0,False,1986-01-31
25-101-23170-00-00,0,False,1986-01-31
25-101-23174-00-00,0,False,1986-07-31
25-101-23175-00-00,0,False,1986-01-31
25-101-23176-00-00,1,False,1986-01-31
25-101-23181-00-00,0,False,1986-01-31
25-101-23197-00-00,0,False,1986-01-31
25-101-23271-00-00,0,False,1986-09-30
25-101-23311-00-00,0,False,1988-03-31
25-101-23470-00-00,1,False,1986-02-28
25-101-23500-00-00,0,False,1986-02-28
25-101-23511-00-00,0,False,1987-07-31
25-101-23513-00-00,0,False,1986-02-28
25-101-23514-00-00,0,False,1986-01-31
25-101-23515-00-00,0,False,1986-01-31
25-101-23522-00-00,0,False,1986-01-31
25-101-23620-00-00,1,False,1987-10-31
25-101-23713-00-00,1,False,1986-01-31
25-101-23771-00-00,0,False,1986-01-31
25-101-23926-00-00,0,False,1986-01-31
25-101-24026-00-00,0,False,1986-01-31
25-101-24049-00-00,0,False,1986-01-31
25-101-24095-00-00,0,False,1986-01-31
25-101-24096-00-00,0,False,1991-01-31
25-101-24114-00-00,0,False,1986-01-31
25-101-24135-00-00,1,False,1986-01-31
25-101-24146-00-00,0,False,1986-01-31
25-101-24153-00-00,0,False,1986-01-31
25-101-24206-00-00,1,False,1986-02-28
25-101-24215-00-00,0,False,1986-01-31
25-101-24217-00-00,0,False,1986-01-31
25-101-24220-00-00,0,False,1986-01-31
25-101-24221-00-00,0,False,1988-04-30
25-101-24270-00-00,1,False,1987-04-30
25-101-60003-00-00,0,False,1986-01-31
25-101-60036-00-00,1,True,1991-01-31
25-101-60043-00-00,1,False,1987-11-30
25-101-60044-00-00,1,False,1991-01-31
25-101-60047-00-00,1,False,1986-01-31
25-101-60048-00-00,1,False,1989-04-30
25-101-60073-00-00,1,True,1986-04-30
25-101-60097-00-00,0,False,1991-01-31
25-101-60098-00-00,0,False,1991-01-31
25-101-60132-00-00,0,False,1986-03-31
25-101-60133-00-00,0,False,1991-01-31
25-101-60134-00-00,0,False,1986-01-31
25-101-60135-00-00,0,False,1997-01-31
25-101-60136-00-00,0,False,1986-01-31
25-101-60137-00-00,0,False,1988-03-31
25-101-60138-00-00,0,False,1986-01-31
25-101-60139-00-00,0,False,1986-05-31
25-101-60140-00-00,0,False,1986-01-31
25-101-60141-00-00,0,False,1986-01-31
25-101-60143-00-00,0,False,1986-01-31
25-101-60144-00-00,0,False,1986-02-28
25-101-60145-00-00,0,False,1986-01-31
25-101-60146-00-00,0,False,1986-01-31
25-101-60147-00-00,0,False,1986-03-31
25-101-60148-00-00,0,False,1990-09-30
25-101-60149-00-00,0,False,1987-06-30
25-101-60150-00-00,0,False,2013-09-30
25-101-60151-00-00,0,False,1991-01-31
25-101-60152-00-00,0,False,1989-06-30
25-101-60153-00-00,0,False,1986-06-30
25-101-60154-00-00,0,False,1990-09-30
25-101-60155-00-00,0,False,1987-11-30
25-101-60156-00-00,0,False,1989-01-31
25-101-60157-00-00,0,False,1991-11-30
25-101-60158-00-00,0,False,1991-01-31
25-101-60195-00-00,1,False,2019-10-31
25-101-60250-00-00,1,False,1991-01-31
25-101-60251-00-00,1,False,1986-05-31
25-101-60252-00-00,1,False,1986-03-31
25-101-60253-00-00,1,False,1986-01-31
25-101-60254-00-00,1,False,1986-01-31
25-101-60255-00-00,1,False,1987-11-30
25-101-60256-00-00,1,False,1986-01-31
25-101-60257-00-00,1,False,1992-11-30
25-101-60258-00-00,1,False,1986-01-31
25-101-60259-00-00,1,False,1986-04-30
25-101-60270-00-00,1,False,1988-05-31
25-101-60271-00-00,1,False,1986-03-31
25-105-21235-00-00,0,False,1986-01-31
25-105-21270-00-00,0,False,1993-08-31
25-105-21281-00-00,0,False,1986-01-31
25-105-21282-00-00,0,False,1986-04-30
25-105-21304-00-00,0,False,1986-01-31
25-105-21310-00-00,0,False,1986-01-31
25-105-21311-00-00,0,False,1986-01-31
25-105-21347-00-00,1,True,1986-01-31
25-105-21351-00-00,0,False,1986-01-31
25-105-21375-00-00,0,False,1986-06-30
25-105-21410-00-00,0,False,1986-01-31
25-105-21413-00-00,0,False,1986-01-31
25-105-21417-00-00,0,False,1986-01-31
25-105-21446-00-00,0,False,1986-01-31
25-105-21574-00-00,0,False,1986-01-31
25-105-21576-00-00,0,False,1986-01-31
25-109-21031-00-00,1,False,1986-01-31
25-109-21079-00-00,0,False,1986-01-31
25-111-05162-00-00,1,False,1986-01-31
25-111-05172-00-00,0,False,1986-01-31
25-111-21157-00-00,0,False,1986-01-31
25-111-21160-00-00,0,False,1986-01-31
25-111-21163-00-00,0,False,1986-06-30
25-111-21174-00-00,0,False,1986-04-30
25-111-21176-00-00,0,False,1986-01-31
25-111-21192-00-00,0,False,1986-01-31
25-111-21194-00-00,0,False,1986-01-31
25-111-21271-00-00,0,False,1986-01-31
